DB00478|0.689981895，0.007324399，0.010373202，0.036026377，0.024478322，0.014447636，0.099671309，0.066539352，0.363791453，0.262143192，0.569157418，0.449022765，0.823758197，0.742794137，4.07e-10，2.18e-08，6.89e-07，0.10021777，0.311643021，0.447745982，0.955136581，5.86e-17，1.09e-06，0.221442604，0.405348759，0.009544135，0.29490635，0.060314627，0.022842929，0.999390325，0.98722433，0.014188842，0.006902666，0.999998998，0.00792214，0.002958898，0.139550908，0.015840545，0.018763959，0.130188209，0.018763959，0.009116883，0.941374118，0.005186513，0.849099306，0.8603722，0.291861858，0.022025982，0.009387002，0.707278687，0.051529913，0.999999995，0.142492255，0.976002192，0.034722889，4.83e-15，0.0111776，0.040600274，0.47446924，0.000885395，5.7e-08，0.016145846，0.958435578，1.1400000000000001e-21，0.977432166，0.060064725，0.155431065，5.7600000000000004e-21，3.61e-15，0.145980119，1.74e-22，1.18e-10，0.059983379，9.05e-08，4.61e-10，0.157072376，6.03e-26，0.936172112，0.147866283，0.027500884，0.614412537，0.12445963，0.07318165，0.167096874，0.075581009，0.999386128，0.825456561，0.030449467，0.025836931，5.3e-05，1.43e-16，0.342157627，6.95e-13，0.0，9.8e-13，0.011178405，1.2e-11，0.984465746，0.790001754，0.030994493，2.99e-06，0.277639012，5.3e-05，0.033860425，5.3e-05，0.5，0.384710451，5.3e-05，5.3e-05，1.0，5.3e-05，0.998653446，0.786057579，0.020286834，5.71e-19，3.32e-10，9.64e-10，7.11e-15，5.84e-13，1.2e-20，0.165079548，0.167040631，0.166498334，0.166486816，0.202864661，0.069365881，7.11e-15，0.16834648，0.167982932，6.87e-10，0.001181573，0.999887438，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，7.14e-07，2.64e-12，0.099912791，2.87e-10，0.377737848，0.004506168，0.133250251，0.034729928，1.61e-09，1.88e-18，2.09e-07，7.11e-15，0.499264281，0.164929402，1.32e-17，2.11e-16，1.17e-09，3.26e-22，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.600462819
DB00479|0.636428455，0.361037651，0.924452407，0.869845572，0.852678453，0.888662501，0.879535254，0.842971785，0.888718929，0.843725931，0.895608477，0.846057357，0.862739562，0.796905162，0.975276282，0.991475639，6.89e-07，0.839112282，0.019674268，2.51e-11，9.26e-11，5.86e-17，1.09e-06，0.169193221，0.97755717，0.920668115，0.096711706，0.083783079，0.088109337，0.998335279，0.926844939，0.900725222，0.913640501，0.999998998，0.954956807，0.939594886，0.791032728，0.885635623，0.419172948，0.247246463，0.419172948，0.393349982，0.072972936，0.386452403，0.09971517，0.739920808，0.000228212，0.784355089，0.924848379，0.998374194，0.997502834，0.999952139，0.957848306，0.964560347，0.034722889，4.83e-15，0.0111776，0.999914236，0.99763356，0.991736144，5.7e-08，0.83334029，0.895426771，0.996527428，0.965925139，0.964143801，0.998827968，0.999816536，0.996289204，0.842363838，1.74e-22，1.18e-10，0.31225737，9.05e-08，4.61e-10，0.157072376，6.03e-26，0.125371018，0.27253004，0.701376644，0.396613874，0.966426903，0.135141821，0.167096874，0.205072372，0.999033666，0.977521967，0.623506431，0.025836931，5.3e-05，1.43e-16，0.96750149，6.95e-13，0.0，9.8e-13，0.996638843，0.845974122，2.86e-09，0.215062147，0.030994493，2.99e-06，0.277639012，5.3e-05，0.997420279，5.3e-05，0.5，1.0，5.3e-05，5.3e-05，0.164664515，5.3e-05，0.0，0.25661451，0.020286834，5.71e-19，0.999999999，1.0，7.11e-15，5.84e-13，1.2e-20，0.165079548，0.167040631，0.166498334，0.166486816，0.5，0.5，7.11e-15，0.16834648，0.167982932，6.87e-10，0.598257153，1.0，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，0.753321287，2.64e-12，0.099912791，2.87e-10，0.377737848，0.004506168，0.133250251，0.034729928，1.61e-09，1.88e-18，2.09e-07，7.11e-15，0.499264281，0.164929402，0.906653803，2.11e-16，1.17e-09，3.26e-22，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.020373366
DB00480|0.679323244，0.160516841，0.102537536，0.085326735，0.061963172，0.104893342，0.112641734，0.076126064，0.154522752，0.096982646，0.237746466，0.156457971，0.293808618，0.198011919，0.78064518，0.694809919，6.89e-07，0.603401233，0.66986172，0.14776044，0.606295799，0.667467788，1.09e-06，0.169193221，0.405348759，0.079561616，0.816818561，0.854650318，0.825083969，0.412080453，0.650001527，0.106301735，0.084061074，0.999998998，0.060374632，0.034326124，0.229413028，0.083888954，0.30173882，0.260633416，0.30173882，0.437947138，0.746957695，0.430560786，0.375924713，0.726346238，0.036205337，0.066953335，0.077265735，0.842343704，0.5，9.94e-22，0.957848306，0.937036867，0.358206967，4.83e-15，0.083757738，0.307072713，0.731660206，0.346464367，5.7e-08，0.016145846，0.0，0.980001175，0.880663973，0.124108698，0.387962101，0.482031107，3.61e-15，0.916271453，0.977808184，1.18e-10，0.928030948，9.05e-08，4.61e-10，0.157072376，0.13923798，0.117070311，0.713521059，0.027500884，0.396613874，0.568234669，0.578606698，0.167096874，0.428468858，8.79e-24，0.521061184，0.198517925，0.148944631，5.3e-05，1.43e-16，0.651939578，0.983837341，0.0，9.8e-13，0.365332151，0.687591402，2.86e-09，0.554242013，0.118415638，2.99e-06，0.277639012，5.3e-05，0.712353317，5.3e-05，0.5，1.0，5.3e-05，5.3e-05，0.164664515，5.3e-05，0.998653446，0.469776589，0.020286834，5.71e-19，3.32e-10，9.64e-10，1.0，5.84e-13，1.2e-20，0.165079548，0.167040631，0.166498334，0.166486816，0.895953243，0.969725669，7.11e-15，0.16834648，0.167982932，0.277430427，0.598257153，0.999887438，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，0.955197547，2.64e-12，0.879726585，2.87e-10，0.377737848，0.004506168，0.133250251，0.358229365，1.61e-09，0.914027309，2.09e-07，7.11e-15，0.499264281，0.164929402，1.32e-17，2.11e-16，1.17e-09，3.26e-22，6.25e-10，0.168149182，0.165450729，1.0，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，0.999979465，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.427827212
DB00481|0.136728837，0.79848551，0.746200567，0.749373663，0.764142313，0.787409672，0.793845117，0.803759491，0.764249048，0.794641664，0.783109896，0.842947956，0.781122946，0.869724543，4.07e-10，0.713877385，6.89e-07，0.568010291，0.505289337，0.875721926，0.928057059，0.919824054，0.622103607，0.15558616，0.349110783，0.762591683，0.125746936，0.167622099，0.254614822，0.316943057，0.27906908，0.775150909，0.763532148，0.999998998，0.715156139，0.72414578，0.593836921，0.784789924，0.806082866，0.956793131，0.806082866，0.163316722，0.45551262，0.147475618，0.702635157，0.019680164，0.945343603，0.819056644，0.766139963，0.707278687，0.305168451，9.94e-22，0.918732282，0.5，0.964007726，0.865038246，0.917645021，0.679604425，0.731660206，0.346464367，5.7e-08，0.589125664，0.0，0.980001175，0.880663973，0.787443782，0.602863436，0.932552968，0.985031854，0.145980119，1.74e-22，1.18e-10，0.623754656，9.05e-08，4.61e-10，0.99999513，0.146498454，0.995419366，0.778251528，0.027500884，0.885181578，0.779246123，0.693164917，0.167096874，0.190569145，8.79e-24，0.398652611，0.746367583，0.801465522，5.3e-05，0.76826889，0.276030989，6.95e-13，0.804659523，0.985051256，0.679484914，1.2e-11，2.86e-09，0.66196577，0.836552036，2.99e-06，0.992860556，5.3e-05，0.456851503，5.3e-05，0.941979328，1.0，5.3e-05，5.3e-05，0.999976506，5.3e-05，0.998653446，0.873789291，0.020286834，5.71e-19，3.32e-10，9.64e-10，7.11e-15，5.84e-13，1.2e-20，0.165079548，1.0，0.166498334，0.166486816，0.5，0.5，7.11e-15，0.16834648，0.167982932，0.277430427，0.001181573，0.164332634，0.000837777，0.166325734，0.999620393，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，7.14e-07，2.64e-12，0.099912791，2.87e-10，0.377737848，0.004506168，0.133250251，0.96401724，1.61e-09，0.914027309，2.09e-07，7.11e-15，0.499264281，0.164929402，0.76084478，2.11e-16，1.17e-09，3.26e-22，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.999999993，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.980290979，0.98041，0.021135424，0.021135424，0.999979465，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，1.0，4.7e-08，0.166633397，0.147696842
DB00482|0.836342447，0.592322867，0.464237366，0.311322168，0.331802498，0.364568929，0.259130933，0.404387753，0.302499324，0.473430463，0.267126602，0.366230713，0.240697096，0.279874964，0.876865891，0.859497592，6.89e-07，0.533520716，0.131845503，0.415006393，0.894710787，0.759022975，0.477869769，0.162074602，0.37241038，0.465793993，0.29490635，0.158481207，0.097865692，0.138482936，0.542648319，0.416228389，0.497713916，0.999998998，0.438211269，0.225211175，0.465808601，0.352833194，0.662315169，0.397836475，0.662315169，0.968562806，0.625042122，0.289594777，0.033010986，0.932517944，0.527967017，0.279437942，0.462470201，0.707278687，0.305168451，9.94e-22，0.142492255，0.062963133，0.635287782，0.865038246，0.617764784，0.307072713，0.47446924，0.727065203，5.7e-08，0.117447624，0.0，1.1400000000000001e-21，2.4000000000000003e-23，0.406455532，0.008721533，5.7600000000000004e-21，0.984629765，0.902343624，1.74e-22，0.902640845，0.059983379，0.922230767，0.994476222，0.157072376，0.550297627，0.45362521，0.141106963，0.629042016，0.396613874，0.816867748，0.202888872，0.167096874，0.407022818，0.984153232，0.371142938，0.030449467，0.645518407，5.3e-05，0.748678731，0.302613309，0.996005971，0.0，9.8e-13，0.154629638，0.689401704，0.947216808，0.180846931，0.74465975，2.99e-06，0.991184868，5.3e-05，0.562979023，5.3e-05，0.5，1.91e-78，5.3e-05，5.3e-05，0.164664515，5.3e-05，0.0，0.748876973，0.017145655，5.71e-19，3.32e-10，9.64e-10，7.11e-15，5.84e-13，0.901222735，0.165079548，0.167040631，0.166498334，0.166486816，0.202864661，0.069365881，7.11e-15，0.16834648，0.167982932，0.522329168，0.001181573，0.999887438，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.999999451，0.167346595，7.14e-07，2.64e-12，0.099912791，0.999529114，0.377737848，0.004506168，0.133250251，0.635349613，1.61e-09，1.88e-18，2.09e-07，7.11e-15，0.499264281，0.164929402，1.32e-17，2.11e-16，1.17e-09，0.987134747，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，0.999956513，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.766291996
DB00483|1.96e-05，0.211282539，0.87219053，0.955061111，0.985987535，0.827460495，0.937532819，0.918303145，0.880486454，0.832512271，0.963347463，0.945450778，0.887957691，0.833098464，4.07e-10，2.18e-08，6.89e-07，0.999844159，0.563067578，0.99974494，9.26e-11，5.86e-17，0.585578291，0.965396299，0.724246375，0.993284181，0.003066968，0.002571766，0.001989957，0.979939098，0.995992019，0.886369825，0.993130485，0.999998998，0.989461995，0.993442414，0.987661455，0.97154803，0.019876936，0.999999994，0.019876936，0.187294134，3.24e-10，0.172097598，0.738491174，6.66e-12，0.0026923，0.902344668，0.994194266，0.061316334，0.5，9.94e-22，0.142492255，0.062963133，0.358206967，4.83e-15，0.083757738，0.168438018，0.055286669，0.727065203，5.7e-08，0.988805314，0.0，1.1400000000000001e-21，2.4000000000000003e-23，0.964143801，0.999270797，0.991097394，0.995613616，0.838590196，1.74e-22，1.18e-10，0.059983379，9.05e-08，4.61e-10，0.157072376，0.13923798，0.961451695，0.080760151，0.995725171，0.026103288，0.979978862，0.07318165，0.167096874，0.075581009，8.79e-24，0.88380425，0.997107361，0.079166438，5.3e-05，0.74941556，0.999893481，6.95e-13，0.804659523，9.8e-13，0.977067968，1.2e-11，2.86e-09，0.908977073，0.118415638，2.99e-06，0.277639012，5.3e-05，0.038151087，5.3e-05，0.5，0.384710451，5.3e-05，5.3e-05，1.0，5.3e-05，0.998653446，0.987156816，0.020286834，5.71e-19，3.32e-10，9.64e-10，7.11e-15，5.84e-13，1.2e-20，0.165079548，0.167040631，0.166498334，0.166486816，0.202864661，0.069365881，7.11e-15，0.16834648，0.167982932，0.713160824，0.001181573，0.164332634，0.000837777，1.0，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，7.14e-07，2.64e-12，0.099912791，2.87e-10，0.377737848，0.004506168，0.133250251，0.358229365，1.61e-09，1.88e-18，2.09e-07，7.11e-15，0.499264281，0.164929402，0.885119262，2.11e-16，1.17e-09，0.987134747，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.999907578，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，1.0，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.014958365
DB00484|0.765261693，0.159493287，0.044693057，0.043579114，0.074508281，0.068895552，0.058538692，0.075255207，0.049605107，0.068989924，0.068160468，0.112847056，0.086256258，0.124507457，4.07e-10，2.18e-08，6.89e-07，0.10021777，0.019674268，0.822117014，9.26e-11，0.553078187，0.53771055，0.878460466，7.52e-13，0.147511107，0.77593829，0.913713317，0.967183293，0.216968747，0.846464448，0.059952913，0.170012043，0.999998998，0.032068337，0.043542842，0.255332327，0.073597831，0.013512999，0.166277623，0.013512999，0.1654583，0.989666933，0.14966275，0.889368795，0.822862332，0.158055221，0.092033877，0.145966399，0.707278687，0.305168451，9.94e-22，0.918732282，0.5，0.358206967，0.865038246，0.38583405，0.492264867，0.731660206，0.346464367，5.7e-08，0.016145846，0.0，1.1400000000000001e-21，2.4000000000000003e-23，0.085379064，0.387962101，0.453668631，0.985780815，0.145980119，1.74e-22，1.18e-10，0.836200164，9.05e-08，4.61e-10，0.157072376，6.03e-26，0.248435282，0.44696109，0.786306097，0.396613874，0.12445963，0.898809641，0.167096874，0.611367955，0.983335318，0.019854397，0.593642978，0.146306774，5.3e-05，1.43e-16，0.632232287，0.983837341，0.0，0.990396845，0.372551641，1.2e-11，2.86e-09，0.008253923，0.314481079，2.99e-06，0.985912809，5.3e-05，0.343443433，5.3e-05，0.983280142，1.0，5.3e-05，5.3e-05，0.999769799，5.3e-05，0.998653446，0.727932698，0.020286834，5.71e-19，3.32e-10，9.64e-10，7.11e-15，5.84e-13，0.901222735，0.165079548，0.167040631，0.166498334，0.166486816，0.202864661，0.069365881，7.11e-15，0.16834648，1.0，0.713160824，0.838411761，0.164332634，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，7.14e-07，2.64e-12，0.879726585，2.87e-10，0.377737848，0.004506168，0.133250251，0.358229365，1.61e-09，0.914027309，2.09e-07，7.11e-15，0.499264281，0.164929402，1.32e-17，2.11e-16，1.0，0.909514638，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.905344045
DB00485|0.392539978，0.618864235，0.663197438，0.547380993，0.686786834，0.581167525，0.48745617，0.63023795，0.633073943，0.834137261，0.611762823，0.841100286，0.669261962，0.9021112，0.931990729，0.822820112，6.89e-07，0.558509986，0.442399743，2.51e-11，0.831337213，0.89915442，1.09e-06，0.333311391，0.919006091，0.752860192，0.861795817，0.681483483，0.524134357，0.517457234，0.699110237，0.621989996，0.77978103，0.999998998，0.636882261，0.361207476，0.39815818，0.682459083，0.638302311，0.718304414，0.638302311，0.834734693，0.573853429，0.840810268，0.185273045，0.272600206，0.446528009，0.577422863，0.758365963，0.707278687，0.806327712，9.94e-22，0.957848306，0.937036867，0.358206967，0.865038246，0.38583405，0.679604425，0.731660206，0.867591456，5.7e-08，0.214297517，0.0，0.996527428，0.942792245，0.65053418，0.781196404，0.982721448，3.61e-15，0.842363838，0.977808184，0.898279735，0.618010114，0.634174011，4.61e-10，0.999995893，0.613636698，0.350316087，0.221915772，0.390566856，0.614412537，0.85161911，0.978351111，0.167096874，0.615839055，8.79e-24，0.757610507，0.030449467，0.25394479，5.3e-05，0.731110296，0.314426234，6.95e-13，0.0，0.996603533，0.768747644，0.462901269，0.947216808，0.576084464，0.160101886，0.999999113，0.986217284，5.3e-05，0.837872947，5.3e-05，0.999224472，1.0，5.3e-05，5.3e-05，0.164664515，5.3e-05，0.998653446，0.905607594，0.020286834，1.0，3.32e-10，9.64e-10，7.11e-15，5.84e-13，0.796811614，0.165079548，0.167040631，0.999999894，0.999999893，0.895953243，0.930634119，7.11e-15，0.16834648，0.167982932，0.522329168，0.598257153，0.164332634，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，0.898641578，2.64e-12，0.099912791，0.999529114，0.377737848，0.004506168，0.133250251，0.358229365，1.61e-09，0.914027309，2.09e-07，7.11e-15，0.499264281，0.164929402，1.32e-17，2.11e-16，1.17e-09，0.970069374，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，1.0，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，0.999999999，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.605215576
DB00486|0.69948434，0.249066227，0.51792388，0.676811199，0.635278478，0.431268438，0.712959056，0.643775546，0.859434033，0.804141233，0.847272127，0.778732238，0.866030435，0.801576376，4.07e-10，0.525295483，6.89e-07，0.762122465，0.673308178，0.6802376，0.903368466，5.86e-17，0.464766049，0.872246382，0.349110783，0.431027359，0.754702345，0.731423057，0.732000805，0.944043684，0.880287962，0.470321764，0.368429013，0.999998998，0.58698436，0.409259651，0.511130187，0.507538535，0.254454549，0.954583919，0.254454549，0.062671132，0.051016691，0.04923647，0.568642108，0.021865513，0.954617985，0.551113906，0.427064724，0.436076719，0.124047371，0.999952139，0.918732282，0.937036867，0.358206967，4.83e-15，0.083757738，0.168438018，0.47446924，0.03345758，5.7e-08，0.466310264，0.895426771，1.1400000000000001e-21，0.880663973，0.564695742，0.347051013，0.923923826，3.61e-15，0.145980119，1.74e-22，1.18e-10，0.31225737，9.05e-08，4.61e-10，0.157072376，0.753523532，0.710234029，0.724826458，0.027500884，0.396613874，0.582293604，0.133458804，0.167096874，0.075581009，0.98763733，0.971281259，0.030449467，0.106141452，5.3e-05，0.732052162，0.276030989，6.95e-13，0.773265811，9.8e-13，0.124587441，0.488006335，0.939529362，0.989105512，0.077332096，2.99e-06，0.277639012，5.3e-05，0.145127857，5.3e-05，0.5，1.0，5.3e-05，5.3e-05，0.999999993，5.3e-05，0.998653446，0.957391434，0.020286834，5.71e-19，3.32e-10，9.64e-10，7.11e-15，5.84e-13，1.2e-20，0.165079548，0.999999997，0.166498334，0.166486816，0.5，0.5，7.11e-15，0.16834648，0.167982932，6.87e-10，0.001181573，0.164332634，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，7.14e-07，2.64e-12，0.099912791，2.87e-10，0.377737848，0.004506168，0.133250251，0.358229365，1.61e-09，0.997856192，2.09e-07，7.11e-15，0.499264281，0.164929402，0.76084478，2.11e-16，1.17e-09，3.26e-22，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.999999993，0.966151653，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.965618637，0.965824606，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，0.999199217，0.166633397，0.504604803
DB00488|0.982685198，0.017462452，0.043000557，0.085464561，0.062072111，0.026084995，0.033234426，0.020777957，0.068483041，0.039336763，0.020939263，0.011370237，0.014379573，0.008118438，4.07e-10，2.18e-08，6.89e-07，0.10021777，0.508474626，2.51e-11，9.26e-11，5.86e-17，0.744468916，0.461883907，7.52e-13，0.024241137，0.006605163，0.003041932，0.001563722，0.917559015，0.866128084，0.030800302，0.021097734，0.999998998，0.054345711，0.043479205，0.349114201，0.029791848，0.013536919，0.154972691，0.013536919，0.292096545，0.980727732，0.281628796，0.876646309，0.834572039，0.037433185，0.048097477，0.023641057，0.061316334，0.5，9.94e-22，0.142492255，0.062963133，0.034722889，0.865038246，0.083757738，0.679604425，0.055286669，0.346464367，5.7e-08，0.117447624，0.0，1.1400000000000001e-21，2.4000000000000003e-23，0.080383956，0.591501589，5.7600000000000004e-21，3.61e-15，0.94347814，1.74e-22，1.18e-10，0.059983379，9.05e-08，0.992292128，0.157072376，6.03e-26，0.023724068，0.913690414，0.027500884，0.026103288，0.12445963，0.407191189，0.167096874，0.594646317，8.79e-24，0.019854397，0.962384137，0.025836931，5.3e-05，1.43e-16，0.788877312，0.997653579，0.0，9.8e-13，0.787847098，1.2e-11，2.86e-09，0.008253923，0.030994493，2.99e-06，0.277639012，5.3e-05，0.163736505，5.3e-05，0.5，1.0，5.3e-05，5.3e-05，0.999999999，5.3e-05，0.998653446，0.399820633，0.035185042，5.71e-19，3.32e-10，9.64e-10，7.11e-15，5.84e-13，0.942307104，0.165079548，0.167040631，0.166498334，0.166486816，0.202864661，0.069365881，7.11e-15，0.16834648，0.167982932，0.966842384，0.001181573，0.164332634，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，7.14e-07，2.64e-12，0.942785002，2.87e-10，0.377737848，0.004506168，0.133250251，0.034729928，1.61e-09，1.88e-18，2.09e-07，7.11e-15，0.499264281，0.164929402，1.32e-17，2.11e-16，1.17e-09，3.26e-22，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，1.59e-17，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.678849152
DB00489|0.948262373，0.080486407，0.11037542，0.116781666，0.127808326，0.06614697，0.087615222，0.221792771，0.130391363，0.304134811，0.051663867，0.071034263，0.052621736，0.088559918，0.834551469，0.666810111，6.89e-07，0.10021777，0.520650925，0.307674982，9.26e-11，0.759022975，0.552870883，0.320003296，7.52e-13，0.103819386，0.754702345，0.402448281，0.172648856，0.733669558，0.933093727，0.080716049，0.095724591，0.999998998，0.207998269，0.213873389，0.662443497，0.08049061，0.099084257，0.230770152，0.099084257，0.284458886，0.874457084，0.273614733，0.048437681，0.7566781，0.08938255，0.104735863，0.101012013，0.842343704，0.305168451，9.94e-22，0.142492255，0.062963133，0.358206967，4.83e-15，0.083757738，0.307072713，0.855890346，0.346464367，5.7e-08，0.466310264，0.0，1.1400000000000001e-21，2.4000000000000003e-23，0.141125416，0.377035767，5.7600000000000004e-21，3.61e-15，0.902343624，1.74e-22，1.18e-10，0.307413939，0.769180737，4.61e-10，0.157072376，0.493170648，0.109056063，0.428242346，0.486684025，0.026103288，0.519006642，0.341383319，0.167096874，0.205072372，8.79e-24，0.531226356，0.572006369，0.153082491，5.3e-05，1.43e-16，0.602597587，0.983837341，0.0，9.8e-13，0.439359021，0.480551966，2.86e-09，0.491608009，0.176829806，2.99e-06，0.277639012，5.3e-05，0.568490372，5.3e-05，0.5，0.384710451，5.3e-05，5.3e-05，0.164664515，5.3e-05，0.998653446，0.892050531，0.017615508，5.71e-19，0.999247139，0.997862118，7.11e-15，5.84e-13，1.2e-20，0.165079548，0.167040631，0.166498334，0.166486816，0.202864661，0.069365881，7.11e-15，0.16834648，0.167982932，6.87e-10，0.838411761，0.164332634，0.000837777，0.166325734，0.163034142，0.165079548，9.57e-08，3.5e-08，0.168206175，0.165806858，0.167346595，7.14e-07，2.64e-12，0.879726585，2.87e-10，0.377737848，0.004506168，0.133250251，0.358229365，1.61e-09，1.88e-18，2.09e-07，7.11e-15，0.499264281，0.164929402，1.32e-17，2.11e-16，1.17e-09，3.26e-22，6.25e-10，0.168149182，0.165450729，1.17e-13，0，0.164668868，0.166924728，0.0，5.1e-08，7.11e-15，0.154654108，2.7900000000000003e-22，0.0，0.167639733，6.31e-25，0.16818613，0.009088503，0.168363202，8.27e-11，0.156346354，0.0，0.0，0.021135424，0.021135424，2.39e-20，0.0，8.34e-25，5.3e-05，0.156951066，4.03e-08，1.55e-23，0.999956513，5.77e-14，2.96e-11，0.168378369，0.167380186，1.48e-18，2.32e-16，4.7e-08，0.166633397，0.714660777
